1448,4214,1
683,3748,0
2971,5244,1
4150,5019,1
1751,304,1
3883,2323,0
4846,3589,1
4721,2312,0
3217,2821,0
3346,4500,2
1778,4715,0
893,2970,2
4120,674,2
471,3747,0
1961,1407,0
39,610,2
4583,2579,0
1242,2735,0
4902,1442,0
3924,5161,1
432,2253,2
1218,350,1
4021,4623,0
2598,4442,2
4839,2376,0
4170,1554,0
316,2933,2
5498,587,1
356,311,1
4397,4222,0
1158,2592,0
3853,4141,0
3552,3572,0
1293,3188,2
2747,536,1
1451,3588,1
2289,5358,0
4636,4423,1
4272,1802,0
996,4655,0
2767,2746,0
3742,4739,2
2595,2790,2
3455,614,2
2233,4277,2
5162,2840,2
1600,623,1
688,4584,2
5209,4162,2
316,2123,2
2161,1998,0
4604,4109,0
5319,471,0
2130,1211,0
4037,3020,0
2994,4559,0
3268,1468,2
4741,4540,1
4440,2415,1
2552,2311,0
4236,3800,0
4284,4872,0
1061,3653,1
4939,1930,2
3046,636,0
4092,4739,0
4445,4744,0
4009,2017,0
205,1157,0
4459,3657,0
253,2944,0
2434,691,0
580,3530,1
1513,1641,0
5408,1381,0
3032,2069,1
283,868,0
2802,3714,1
4592,987,0
3658,3217,0
4607,1213,0
3730,3133,2
2004,926,0
3264,1317,0
4836,5200,0
162,2732,0
4130,779,0
2920,1258,1
2385,3654,0
3356,2195,0
840,1111,0
348,1112,0
5026,444,0
2282,3791,2
1005,4490,0
1774,586,2
3025,204,1
2063,462,1
2782,2011,0
1115,2515,1
2629,4404,0
631,1639,1
3939,5478,2
596,1710,2
4992,683,0
4219,4026,0
3258,3138,0
4677,5493,0
1725,2351,0
2589,1503,0
4751,5492,0
4063,3132,0
379,3039,2
78,4880,1
2406,1185,0
4806,1656,0
3073,5342,0
3828,2242,2
1497,3699,0
4138,428,0
4184,634,0
2539,1857,0
1838,4484,0
478,1248,0
3963,5397,0
5465,4114,0
2222,3573,0
624,5335,2
2884,4792,2
2339,4219,2
2725,1620,0
4570,4791,0
2309,3567,1
3729,3380,0
3345,276,0
2466,1327,0
575,1476,0
5374,3221,2
3737,2273,0
4144,4518,1
3247,1445,2
2091,4935,2
618,4538,2
3572,2565,0
4152,1105,2
488,1277,0
1280,838,2
4174,177,1
3327,1524,0
5283,5260,2
2095,4224,0
2321,3252,0
2001,4414,0
677,4670,1
5149,3727,1
5207,2806,2
3060,4577,0
2101,477,0
2632,2709,0
3176,1216,0
5385,799,0
705,1751,0
4944,2060,2
5459,2392,0
4976,2966,1
1134,3882,2
3889,4468,0
2215,1125,0
1958,5434,0
2787,1888,0
2658,1699,0
4920,487,2
1915,3834,0
5247,5160,2
5270,3881,0
1884,711,2
5249,3630,0
1586,2764,0
341,456,1
4739,346,0
3279,5421,0
4656,323,0
4997,4783,0
1487,123,0
2267,399,0
1873,2496,0
2037,4790,0
5327,1964,0
2211,2781,0
5310,843,0
4581,3714,1
1993,3318,0
5107,2470,2
2792,1814,0
352,3990,2
2530,509,0
3340,5406,0
3180,3453,0
363,1548,0
372,3735,2
3005,4534,0
4207,2640,0
774,1613,0
1153,2994,0
3709,3648,1
3581,4325,2
3530,4223,2
80,208,1
3976,3766,1
125,2839,0
1240,5402,2
2058,4444,0
2904,1596,0
2739,3436,0
4010,1360,0
3595,329,2
832,2168,2
5164,4303,1
505,1016,1
2505,2149,2
2658,2894,0
1164,997,1
4033,3193,0
788,345,0
4690,2961,0
2624,4178,0
2133,5314,1
4055,5316,2
5098,4847,1
1633,187,1
1179,3768,1
1373,1346,1
1084,5208,2
1893,3774,1
2295,1499,1
3321,5213,2
1780,175,1
2782,2692,0
4421,1941,2
3190,2392,0
3051,5232,0
458,2610,0
3510,3301,2
3956,583,0
823,1888,0
2067,4330,1
540,5210,0
4996,4369,0
931,2066,2
1663,4552,0
2428,3359,1
2613,1892,0
1528,4400,1
1593,214,0
1631,1057,1
42,1896,2
4808,4632,1
591,2561,2
861,3571,2
398,4636,2
4960,1295,1
3746,1984,2
3893,252,0
128,1041,2
3683,1262,1
4975,3355,1
4274,893,1
2429,2714,0
1029,1729,2
1828,342,1
445,5071,0
1764,1052,1
4816,1192,0
3414,5264,1
5461,2783,2
4904,4637,2
5385,4515,1
2196,3380,2
772,1870,2
1996,3389,1
5200,2571,0
5209,5127,1
5329,3283,1
2542,964,0
2139,4883,0
1459,3572,1
415,3790,2
2629,2528,0
4088,1697,1
5277,1338,1
2987,1315,1
4891,2043,2
915,443,2
3732,2962,2
2082,4556,2
4677,2483,2
5438,749,0
2016,4309,1
4654,2791,2
3291,1623,0
404,4240,2
1743,4680,0
4730,3677,0
639,5248,2
1334,3535,2
2878,3742,1
1470,5020,0
1336,1597,0
1426,5207,0
2541,329,1
3792,2391,0
4840,3820,0
4020,5426,1
5220,4791,0
113,3294,2
5325,1539,1
2974,1159,0
5262,598,1
2318,1813,0
3158,4479,0
2392,3131,0
3308,738,0
4842,1742,1
4841,1904,0
4215,4345,1
5003,3087,0
3921,953,0
4694,2030,0
1071,3046,1
1104,4754,2
608,2941,2
2221,2236,0
2826,156,1
3986,1204,0
2522,418,0
2736,1951,0
3638,2678,0
2292,485,1
4135,2445,1
947,4492,0
1514,4053,0
1230,860,0
1793,232,0
3056,2524,0
4771,1762,0
4577,421,1
556,855,1
4171,3481,2
1896,1732,2
1721,4323,1
2065,3301,2
3580,4139,2
5119,367,1
388,1610,2
2534,5358,1
2114,4990,2
1958,2650,0
5198,2112,2
5092,3489,1
4610,2586,1
2401,366,2
5163,4708,1
3426,5306,2
2072,1772,1
750,1551,2
3972,5071,1
4680,2823,2
4894,1943,2
2022,692,1
2491,3606,2
840,2088,2
3531,4658,1
286,2929,2
1709,3305,1
5206,602,1
1809,282,0
3443,4556,1
2300,4055,1
61,3484,2
3212,2526,0
494,2317,0
4295,2701,0
1597,3344,0
4963,3121,2
391,3081,2
2407,632,0
19,2024,2
951,535,1
2841,2706,0
2712,26,1
2002,4667,0
3382,19,1
4814,2159,0
3708,770,0
4010,2056,0
4012,4326,0
4561,2682,0
4053,2458,2
5167,1904,0
2254,1824,1
2934,351,1
3361,331,1
561,690,0
2799,2313,2
4511,2824,0
2074,3395,0
3223,2851,0
5030,3754,1
3832,3165,2
5286,43,0
2638,1755,0
1399,1452,0
3885,5147,0
2078,1732,0
695,2820,0
4000,4378,1
1418,2777,0
215,5429,0
2527,217,0
3589,5329,2
3664,2684,0
4659,1813,0
5183,3498,0
2951,1815,0
4995,5309,0
4719,3174,0
3945,4780,0
262,1157,1
983,3144,2
191,4278,2
574,2465,0
3183,4968,2
4004,3688,2
4597,4692,2
181,2726,2
4754,5409,0
3770,2042,0
4839,4317,0
4961,5396,1
3232,4494,2
2077,2435,0
5239,607,1
1727,5191,0
4817,4289,0
2490,2686,1
5115,4803,0
3285,4643,0
4923,2849,0
2436,1979,0
4618,4849,2
520,1802,0
2425,2199,0
2898,4455,0
5452,1439,0
178,5279,0
2326,1666,0
4452,902,0
1032,4424,1
3029,4721,0
1985,2879,0
2101,3426,1
3141,961,1
2951,707,1
1911,4032,1
3714,3891,2
3501,1543,0
2061,2755,2
2102,3914,0
612,5203,0
5206,3794,1
3931,151,1
1744,1881,0
4016,614,2
3530,3085,2
5074,4063,0
1690,4179,0
947,2571,0
813,5179,2
4343,4154,1
1961,5344,0
2944,499,0
4435,925,0
2291,4709,0
4633,2285,2
1287,1365,0
157,5458,0
4390,4637,0
5304,133,1
1426,838,0
622,3356,2
3571,3699,2
301,1852,2
2093,2506,0
4614,3272,0
1469,1490,0
279,4363,0
162,4387,0
5024,4013,0
5382,2139,0
594,1795,2
5366,1986,0
3115,3193,0
482,290,1
801,2474,2
3729,1130,2
592,247,1
464,3348,2
5079,1207,2
1348,2211,0
634,4328,0
3806,4796,0
625,2343,0
690,1281,1
2559,2223,0
3722,5494,0
3995,3701,0
4981,502,1
3781,1430,0
1148,2607,2
5481,4926,2
4422,4593,2
4963,408,0
4930,1148,1
1011,2458,0
4534,1549,0
2948,592,0
4140,3315,0
349,2054,2
2228,3710,1
2900,4260,0
2048,3097,2
4634,618,1
788,2036,2
4784,4691,0
2409,3385,0
4333,3166,0
2902,1118,1
33,4403,0
3914,2691,0
1858,5352,0
5268,4758,0
982,2151,2
104,333,0
5501,4017,2
198,1092,2
695,4240,0
2026,2568,0
2614,2024,0
718,234,0
3979,4477,0
3169,1338,1
4652,187,1
1889,2040,0
3986,2792,0
4089,2893,1
5118,3593,1
2903,1672,1
2144,3785,0
5192,4977,0
4746,4900,0
811,676,1
1799,5343,1
2136,2016,0
4205,3127,2
409,2672,2
2253,2563,0
1864,4521,0
3880,677,0
5011,4968,0
4496,4390,0
3300,1744,0
1536,2708,0
5047,4263,2
3061,5075,2
3732,787,1
1835,3730,1
2222,3613,0
4598,2808,1
4235,2850,0
92,68,0
1612,555,0
740,4237,0
4147,268,0
3490,2077,0
5337,935,1
2425,4045,1
2088,4066,0
1920,2587,1
3133,3107,0
3403,2897,0
4043,1151,1
2543,4020,0
4166,22,0
1610,938,0
4562,2108,0
2658,893,1
3851,5144,0
3620,1429,0
634,1996,0
3414,1426,0
3089,101,2
3113,3840,1
4994,3335,0
3381,3410,0
5283,198,1
3,346,2
4255,1107,0
4509,2837,0
1314,5149,2
1042,758,2
164,5008,2
4199,1892,0
4866,4615,2
4146,3647,0
1136,2968,0
3357,2700,2
375,5314,1
5084,4173,0
3800,3501,0
1855,1889,0
3646,294,0
5366,1447,0
4804,3076,0
5386,5405,1
2719,2066,0
2486,2040,0
3571,5229,2
1450,5355,0
986,327,1
4978,5223,0
3795,5247,1
2653,45,1
4512,2828,0
4527,2276,0
4353,344,0
707,149,2
1330,4128,0
143,4659,0
212,1273,0
2722,50,1
4272,340,1
1001,4434,0
4772,3826,0
2337,2282,1
3820,1317,2
770,1353,2
3239,1591,1
3980,4040,0
4716,4557,0
3859,4151,0
4081,183,1
1666,4822,0
1649,4718,2
5121,3149,0
3137,2768,0
4701,5178,0
2194,3055,0
4630,2038,0
1079,4864,2
697,3137,0
1682,4080,2
899,1747,2
407,3909,2
5,4028,2
4897,3160,0
5061,3316,0
1155,4900,0
2382,3276,1
3226,5220,0
3539,2778,2
3806,2420,0
1696,1148,0
2470,2381,2
4368,3134,0
4720,201,0
4985,2086,2
1033,3134,0
1041,1141,0
1987,963,0
503,2905,2
2996,2782,0
4193,2369,2
1561,3377,1
2080,4024,2
272,70,1
687,4798,1
948,1429,2
3881,206,0
909,2030,2
5463,1642,0
1805,5390,0
5305,3338,0
2432,4516,0
1183,321,1
1613,3400,1
4153,4542,1
3565,273,0
548,1069,2
5357,2224,0
4008,4986,0
1243,2335,0
3453,1016,0
180,1638,2
2594,3200,0
696,3058,0
5049,2564,0
547,1742,1
5152,3811,0
2299,5321,0
4093,3486,0
1292,1999,2
1468,4340,0
2699,2632,0
1423,2088,0
2070,5457,0
2039,1003,0
57,4649,2
1013,1603,2
3933,89,0
4605,4232,0
1608,2607,1
1050,5053,2
4760,3777,0
2323,4824,0
4127,2742,1
3902,1619,0
4981,1644,0
3606,2634,1
490,3178,0
2765,3773,0
1117,5123,0
4708,4436,0
3894,680,0
2609,5184,0
3040,5077,0
3643,866,2
4307,4188,0
784,3262,0
1596,1914,0
4052,1366,0
1415,3080,1
395,3940,2
5076,3533,1
2990,3644,0
5487,4075,2
5054,2298,2
4442,5331,1
3442,756,2
76,2768,1
376,5176,0
280,4819,0
4229,1131,0
5382,5423,1
777,4399,2
2748,3812,1
4639,1568,1
287,2696,2
918,4332,2
773,2298,2
3090,1829,1
3233,1193,1
4545,2216,0
4867,1421,0
549,2773,2
3866,3149,2
5176,2901,0
444,730,0
3361,3048,0
749,62,1
622,693,2
994,3530,1
4915,3044,0
501,4606,0
4084,1919,0
5151,749,0
1820,1916,0
3418,197,1
2763,2892,0
1693,3621,0
3219,3516,0
2322,973,2
891,3969,0
4247,4501,0
3993,2762,0
295,5328,2
5215,2517,0
1751,4870,0
2653,5266,0
1414,425,2
4942,2695,0
2546,2545,2
4904,4834,0
2859,293,0
1545,2556,0
3205,4135,0
5420,2373,0
5215,3650,0
2388,3161,0
1016,4430,1
4000,2458,0
4472,564,1
1178,1662,2
2339,3067,0
1086,2912,2
5464,5087,0
555,3411,2
2549,2846,0
4059,2032,0
1095,5119,2
1039,5453,2
1036,4155,1
115,3933,1
4564,4813,0
1780,3647,0
1030,600,2
1514,1539,1
1196,5343,0
5276,1016,0
5301,3584,0
4221,3000,1
3769,5257,2
929,5297,2
3818,2575,0
3004,715,0
911,3365,0
3639,1886,1
507,1837,0
1534,4052,2
3720,1334,0
505,5179,0
2542,3834,0
45,870,0
1730,3588,1
293,4947,0
2730,2785,0
743,3000,0
1513,2307,0
3680,2645,0
1289,3578,2
3967,4839,0
1795,4075,0
2809,360,0
2349,540,0
869,1626,0
3774,733,0
2361,4706,2
1000,2841,0
996,1178,1
4113,1735,2
63,2908,2
2040,1685,0
950,1491,2
1026,1032,2
1512,4958,2
5260,1976,0
4455,69,0
2161,556,0
1527,4787,2
4101,1314,0
149,4317,0
2425,3456,0
3657,960,0
1609,3638,0
5499,4363,2
79,4586,2
941,4950,0
5357,757,1
1193,1492,0
2436,3609,0
4744,335,0
3036,1829,1
5098,4928,0
599,3432,2
3674,1015,2
3025,3863,0
5478,5491,1
278,2272,2
5168,660,0
467,923,1
5152,4642,0
2404,2541,2
4208,4236,2
2319,5133,0
2349,2483,1
5299,2893,1
3308,4867,2
4235,1281,1
2039,4583,0
2291,1198,1
979,5186,2
4539,3287,0
4378,3315,0
1740,3384,0
3920,1397,2
4061,4570,0
1361,1944,0
921,4252,2
4719,1208,1
4828,3252,0
4286,597,2
4560,67,1
1209,4406,2
238,1159,2
143,2481,2
3983,1230,0
5389,411,0
4060,728,0
3860,4626,0
3646,3525,1
3010,3304,0
2121,3486,0
2071,442,0
5045,2037,0
1330,1622,0
4028,236,1
3794,2484,0
4480,1681,0
1176,286,1
1151,9,0
3935,4419,2
2526,1587,0
1528,3669,1
4318,3085,0
1087,5169,1
4329,3508,0
5201,3004,2
659,234,1
610,2968,0
149,4632,1
3454,2477,0
1812,5156,1
5430,764,0
2823,3233,2
1813,3543,1
3970,1645,1
2539,2323,0
3599,1531,0
3983,4867,2
5056,694,0
2205,3647,0
1281,2326,2
4291,4088,2
105,4509,2
4501,3655,0
1678,5245,0
3203,4390,0
201,4941,1
3210,2379,0
2601,1553,2
1925,2737,0
52,915,0
3564,2614,0
781,231,2
3109,3270,2
580,692,1
2353,2990,0
3182,4783,0
1519,926,2
3855,2373,0
3884,4120,1
2143,1203,0
4623,4858,0
1048,2508,0
4816,1547,0
2331,1424,1
310,1460,2
33,1360,0
4036,2209,1
4975,2430,0
2416,1666,0
2207,2022,0
2340,3337,1
164,4050,0
3337,1725,2
1745,5333,2
2574,1160,0
4242,3467,0
3233,5375,1
3888,1362,0
269,334,2
4408,2743,0
1379,5390,0
1598,1006,2
163,4422,1
4667,5191,0
4125,3659,0
3296,4231,1
2397,2934,0
3838,13,1
4880,2699,2
2504,3195,0
2246,3129,0
5254,3360,0
4954,922,1
1327,4364,1
1607,1465,0
3732,1873,2
288,5111,0
3746,448,2
5143,1626,0
5444,3880,0
3315,129,2
3497,3673,2
2009,5231,0
2102,3866,1
3401,4962,2
39,3083,2
763,4613,0
2592,3103,0
4198,2784,2
3921,3881,0
3998,512,1
1607,3467,2
562,3702,2
2835,3269,1
3740,5074,0
3418,3916,1
4077,2378,0
3156,1680,0
583,3688,0
4944,4912,2
4494,4565,2
4006,5242,1
1213,4493,0
4647,4312,0
2885,3409,0
3359,1189,2
2550,5313,0
1797,3449,0
4435,1599,0
4146,3083,2
2576,820,0
4478,464,0
3911,1514,0
4977,2407,0
603,1832,0
1944,3740,0
68,5302,0
4827,2983,0
4926,4292,1
2204,3638,0
426,1752,0
2745,2684,0
1756,103,0
579,2947,0
2922,1748,1
4969,5068,2
239,4595,0
3791,3362,0
1134,1791,2
2022,3476,0
2200,1874,1
1375,3176,2
212,1378,2
1090,4048,0
4438,3667,0
3076,3367,0
143,3872,2
4358,959,0
140,3682,2
2723,2412,0
898,972,0
3071,22,1
730,5432,0
1294,145,2
4534,5112,0
